27.532024079803797,23.25129765333272,21.254994702957653,11.566606271984023
27.532024079803797,29.07020117979348,29.284289713489333,22.880000752630053
27.532024079803797,44.41000499234417,24.541141632491662,13.082441983132771
27.532024079803797,34.883460256566764,13.520748328528754,10.953234642686883
27.532024079803797,16.923177049680945,17.320067031890886,16.330447190720662
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
