31.656977438317337,23.86969298608168,74.89461775582035,40.902816725001784
31.656977438317337,19.848861884886148,25.461734643154806,85.55042839139256
31.656977438317337,26.662806249459777,49.88494394278628,67.7888970823831
31.656977438317337,33.9740744985119,22.420912493483765,72.78551759245339
31.656977438317337,42.78851625980299,25.785964468872372,38.113161643378376
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
